Alias	Name
MIMAT0018959	hsa-miR-4441
MIMAT0018960	hsa-miR-4442
MIMAT0018961	hsa-miR-4443
MIMAT0018962	hsa-miR-4444
MIMAT0018963	hsa-miR-4445-5p
MIMAT0018964	hsa-miR-4445-3p
MIMAT0018965	hsa-miR-4446-3p
MIMAT0018966	hsa-miR-4447
MIMAT0018967	hsa-miR-4448
MIMAT0018968	hsa-miR-4449
MIMAT0018969	hsa-miR-548ag
MIMAT0018971	hsa-miR-4450
MIMAT0018972	hsa-miR-548ah-5p
MIMAT0018973	hsa-miR-4451
MIMAT0018974	hsa-miR-4452
MIMAT0018975	hsa-miR-4453
MIMAT0018976	hsa-miR-4454
MIMAT0018977	hsa-miR-4455
MIMAT0018978	hsa-miR-4456
MIMAT0018979	hsa-miR-4457
MIMAT0018980	hsa-miR-4458
MIMAT0018981	hsa-miR-4459
MIMAT0018982	hsa-miR-4460
MIMAT0018983	hsa-miR-4461
MIMAT0018984	hsa-miR-378h
MIMAT0018985	hsa-miR-3135b
MIMAT0018986	hsa-miR-4462
MIMAT0018987	hsa-miR-4463
MIMAT0018988	hsa-miR-4464
MIMAT0018989	hsa-miR-548ai
MIMAT0018990	hsa-miR-548aj-3p
MIMAT0018992	hsa-miR-4465
MIMAT0018993	hsa-miR-4466
MIMAT0018994	hsa-miR-4467
MIMAT0018995	hsa-miR-4468
MIMAT0018996	hsa-miR-4469
MIMAT0018997	hsa-miR-4470
MIMAT0018998	hsa-miR-4471
MIMAT0018999	hsa-miR-4472
MIMAT0019000	hsa-miR-4473
MIMAT0019001	hsa-miR-4474-3p
MIMAT0019002	hsa-miR-4475
MIMAT0019003	hsa-miR-4476
MIMAT0019004	hsa-miR-4477a
MIMAT0019005	hsa-miR-4477b
MIMAT0019006	hsa-miR-4478
MIMAT0019007	hsa-miR-3689c
MIMAT0019008	hsa-miR-3689d
MIMAT0019009	hsa-miR-3689e
MIMAT0019010	hsa-miR-3689f
MIMAT0019011	hsa-miR-4479
MIMAT0019012	hsa-miR-3155b
MIMAT0019013	hsa-miR-548ak
MIMAT0019014	hsa-miR-4480
MIMAT0019015	hsa-miR-4481
MIMAT0019016	hsa-miR-4482-5p
MIMAT0019017	hsa-miR-4483
MIMAT0019018	hsa-miR-4484
MIMAT0019019	hsa-miR-4485
MIMAT0019020	hsa-miR-4486
MIMAT0019021	hsa-miR-4487
MIMAT0019022	hsa-miR-4488
MIMAT0019023	hsa-miR-4489
MIMAT0019024	hsa-miR-548al
MIMAT0019025	hsa-miR-4490
MIMAT0019026	hsa-miR-4491
MIMAT0019027	hsa-miR-4492
MIMAT0019028	hsa-miR-4493
MIMAT0019029	hsa-miR-4494
MIMAT0019030	hsa-miR-4495
MIMAT0019031	hsa-miR-4496
MIMAT0019032	hsa-miR-4497
MIMAT0019033	hsa-miR-4498
MIMAT0019034	hsa-miR-4419b
MIMAT0019035	hsa-miR-4499
MIMAT0019036	hsa-miR-4500
MIMAT0019037	hsa-miR-4501
MIMAT0019038	hsa-miR-4502
MIMAT0019039	hsa-miR-4503
MIMAT0019040	hsa-miR-4504
MIMAT0019041	hsa-miR-4505
MIMAT0019042	hsa-miR-4506
MIMAT0019043	hsa-miR-2392
MIMAT0019044	hsa-miR-4507
MIMAT0019045	hsa-miR-4508
MIMAT0019046	hsa-miR-4509
MIMAT0019047	hsa-miR-4510
MIMAT0019048	hsa-miR-4511
MIMAT0019049	hsa-miR-4512
MIMAT0019050	hsa-miR-4513
MIMAT0019051	hsa-miR-4514
MIMAT0019052	hsa-miR-4515
MIMAT0019053	hsa-miR-4516
MIMAT0019054	hsa-miR-4517
MIMAT0019055	hsa-miR-4518
MIMAT0019056	hsa-miR-4519
MIMAT0019057	hsa-miR-4520a-3p
MIMAT0019058	hsa-miR-4521
MIMAT0019059	hsa-miR-1269b
MIMAT0019060	hsa-miR-4522
MIMAT0019061	hsa-miR-4523
MIMAT0019062	hsa-miR-4524a-5p
MIMAT0019063	hsa-miR-4524a-3p
MIMAT0019064	hsa-miR-4525
MIMAT0019065	hsa-miR-4526
MIMAT0019066	hsa-miR-4527
MIMAT0019067	hsa-miR-4528
MIMAT0019068	hsa-miR-4529-3p
MIMAT0019069	hsa-miR-4530
MIMAT0019070	hsa-miR-4531
MIMAT0019071	hsa-miR-4532
MIMAT0019072	hsa-miR-4533
MIMAT0019073	hsa-miR-4534
MIMAT0019074	hsa-miR-378i
MIMAT0019075	hsa-miR-4535
MIMAT0019076	hsa-miR-548am-3p
MIMAT0019077	hsa-miR-1587
MIMAT0019078	hsa-miR-4536-5p
MIMAT0019079	hsa-miR-548an
MIMAT0019080	hsa-miR-4537
MIMAT0019081	hsa-miR-4538
MIMAT0019082	hsa-miR-4539
MIMAT0019083	hsa-miR-4540
MIMAT0019197	hsa-miR-3117-5p
MIMAT0019198	hsa-miR-3120-5p
MIMAT0019199	hsa-miR-3121-5p
MIMAT0019200	hsa-miR-3124-3p
MIMAT0019201	hsa-miR-3127-3p
MIMAT0019202	hsa-miR-3129-3p
MIMAT0019203	hsa-miR-3136-3p
MIMAT0019204	hsa-miR-3140-5p
MIMAT0019205	hsa-miR-3145-5p
MIMAT0019206	hsa-miR-3150a-5p
MIMAT0019207	hsa-miR-3152-5p
MIMAT0019208	hsa-miR-3074-5p
MIMAT0019209	hsa-miR-3156-3p
MIMAT0019210	hsa-miR-3157-3p
MIMAT0019211	hsa-miR-3158-5p
MIMAT0019212	hsa-miR-3160-5p
MIMAT0019213	hsa-miR-3162-3p
MIMAT0019214	hsa-miR-3173-5p
MIMAT0019215	hsa-miR-3177-5p
MIMAT0019216	hsa-miR-3187-5p
MIMAT0019217	hsa-miR-3189-5p
MIMAT0019218	hsa-miR-3194-3p
MIMAT0019219	hsa-miR-3619-3p
MIMAT0019220	hsa-miR-3664-3p
MIMAT0019221	hsa-miR-3677-5p
MIMAT0019222	hsa-miR-3682-5p
MIMAT0019223	hsa-miR-3688-5p
MIMAT0019224	hsa-miR-3691-3p
MIMAT0019225	hsa-miR-3913-3p
MIMAT0019226	hsa-miR-3150b-5p
MIMAT0019227	hsa-miR-3922-5p
MIMAT0019228	hsa-miR-3925-3p
MIMAT0019229	hsa-miR-3940-5p
MIMAT0019230	hsa-miR-3942-3p
MIMAT0019231	hsa-miR-3944-5p
MIMAT0019232	hsa-miR-4423-5p
MIMAT0019233	hsa-miR-4446-5p
MIMAT0019234	hsa-miR-4474-5p
MIMAT0019235	hsa-miR-4520a-5p
MIMAT0019236	hsa-miR-4529-5p
MIMAT0019337	hsa-miR-3960
MIMAT0019357	hsa-miR-3972
MIMAT0019358	hsa-miR-3973
MIMAT0019359	hsa-miR-3974
MIMAT0019360	hsa-miR-3975
MIMAT0019361	hsa-miR-3976
MIMAT0019362	hsa-miR-3977
MIMAT0019363	hsa-miR-3978
MIMAT0019688	hsa-miR-4632-3p
MIMAT0019689	hsa-miR-4633-5p
MIMAT0019690	hsa-miR-4633-3p
MIMAT0019691	hsa-miR-4634
MIMAT0019692	hsa-miR-4635
MIMAT0019693	hsa-miR-4636
MIMAT0019694	hsa-miR-4637
MIMAT0019695	hsa-miR-4638-5p
MIMAT0019696	hsa-miR-4638-3p
MIMAT0019697	hsa-miR-4639-5p
MIMAT0019698	hsa-miR-4639-3p
MIMAT0019699	hsa-miR-4640-5p
MIMAT0019700	hsa-miR-4640-3p
MIMAT0019701	hsa-miR-4641
MIMAT0019702	hsa-miR-4642
MIMAT0019703	hsa-miR-4643
MIMAT0019704	hsa-miR-4644
MIMAT0019705	hsa-miR-4645-5p
MIMAT0019706	hsa-miR-4645-3p
MIMAT0019707	hsa-miR-4646-5p
MIMAT0019708	hsa-miR-4646-3p
MIMAT0019709	hsa-miR-4647
MIMAT0019710	hsa-miR-4648
MIMAT0019711	hsa-miR-4649-5p
MIMAT0019712	hsa-miR-4649-3p
MIMAT0019713	hsa-miR-4650-5p
MIMAT0019714	hsa-miR-4650-3p
MIMAT0019715	hsa-miR-4651
MIMAT0019716	hsa-miR-4652-5p
MIMAT0019717	hsa-miR-4652-3p
MIMAT0019718	hsa-miR-4653-5p
MIMAT0019719	hsa-miR-4653-3p
MIMAT0019720	hsa-miR-4654
MIMAT0019721	hsa-miR-4655-5p
MIMAT0019722	hsa-miR-4655-3p
MIMAT0019723	hsa-miR-4656
MIMAT0019724	hsa-miR-4657
MIMAT0019725	hsa-miR-4658
MIMAT0019726	hsa-miR-4659a-5p
MIMAT0019727	hsa-miR-4659a-3p
MIMAT0019728	hsa-miR-4660
MIMAT0019729	hsa-miR-4661-5p
MIMAT0019730	hsa-miR-4661-3p
MIMAT0019731	hsa-miR-4662a-5p
MIMAT0019732	hsa-miR-4662a-3p
MIMAT0019733	hsa-miR-4659b-5p
MIMAT0019734	hsa-miR-4659b-3p
MIMAT0019735	hsa-miR-4663
MIMAT0019736	hsa-miR-4662b
MIMAT0019737	hsa-miR-4664-5p
MIMAT0019738	hsa-miR-4664-3p
MIMAT0019739	hsa-miR-4665-5p
MIMAT0019740	hsa-miR-4665-3p
MIMAT0019741	hsa-miR-4666a-5p
MIMAT0019742	hsa-miR-4666a-3p
MIMAT0019743	hsa-miR-4667-5p
MIMAT0019744	hsa-miR-4667-3p
MIMAT0019745	hsa-miR-4668-5p
MIMAT0019746	hsa-miR-4668-3p
MIMAT0019747	hsa-miR-219b-5p
MIMAT0019748	hsa-miR-219b-3p
MIMAT0019749	hsa-miR-4669
MIMAT0019750	hsa-miR-4670-5p
MIMAT0019751	hsa-miR-4670-3p
MIMAT0019752	hsa-miR-4671-5p
MIMAT0019753	hsa-miR-4671-3p
MIMAT0019754	hsa-miR-4672
MIMAT0019755	hsa-miR-4673
MIMAT0019756	hsa-miR-4674
MIMAT0019757	hsa-miR-4675
MIMAT0019758	hsa-miR-4676-5p
MIMAT0019759	hsa-miR-4676-3p
MIMAT0019760	hsa-miR-4677-5p
MIMAT0019761	hsa-miR-4677-3p
MIMAT0019762	hsa-miR-4678
MIMAT0019763	hsa-miR-4679
MIMAT0019764	hsa-miR-4680-5p
MIMAT0019765	hsa-miR-4680-3p
MIMAT0019766	hsa-miR-4681
MIMAT0019767	hsa-miR-4682
MIMAT0019768	hsa-miR-4683
MIMAT0019769	hsa-miR-4684-5p
MIMAT0019770	hsa-miR-4684-3p
MIMAT0019771	hsa-miR-4685-5p
MIMAT0019772	hsa-miR-4685-3p
MIMAT0019773	hsa-miR-4686
MIMAT0019774	hsa-miR-4687-5p
MIMAT0019775	hsa-miR-4687-3p
MIMAT0019776	hsa-miR-1343-3p
MIMAT0019777	hsa-miR-4688
MIMAT0019778	hsa-miR-4689
MIMAT0019779	hsa-miR-4690-5p
MIMAT0019780	hsa-miR-4690-3p
MIMAT0019781	hsa-miR-4691-5p
MIMAT0019782	hsa-miR-4691-3p
MIMAT0019783	hsa-miR-4692
MIMAT0019784	hsa-miR-4693-5p
MIMAT0019785	hsa-miR-4693-3p
MIMAT0019786	hsa-miR-4694-5p
MIMAT0019787	hsa-miR-4694-3p
MIMAT0019788	hsa-miR-4695-5p
MIMAT0019789	hsa-miR-4695-3p
MIMAT0019790	hsa-miR-4696
MIMAT0019791	hsa-miR-4697-5p
MIMAT0019792	hsa-miR-4697-3p
MIMAT0019793	hsa-miR-4698
MIMAT0019794	hsa-miR-4699-5p
MIMAT0019795	hsa-miR-4699-3p
MIMAT0019796	hsa-miR-4700-5p
MIMAT0019797	hsa-miR-4700-3p
MIMAT0019798	hsa-miR-4701-5p
MIMAT0019799	hsa-miR-4701-3p
MIMAT0019801	hsa-miR-4703-5p
MIMAT0019802	hsa-miR-4703-3p
MIMAT0019803	hsa-miR-4704-5p
MIMAT0019804	hsa-miR-4704-3p
MIMAT0019805	hsa-miR-4705
MIMAT0019806	hsa-miR-4706
MIMAT0019807	hsa-miR-4707-5p
MIMAT0019808	hsa-miR-4707-3p
MIMAT0019809	hsa-miR-4708-5p
MIMAT0019810	hsa-miR-4708-3p
MIMAT0019811	hsa-miR-4709-5p
MIMAT0019812	hsa-miR-4709-3p
MIMAT0019813	hsa-miR-203b-5p
MIMAT0019814	hsa-miR-203b-3p
MIMAT0019815	hsa-miR-4710
MIMAT0019816	hsa-miR-4711-5p
MIMAT0019817	hsa-miR-4711-3p
MIMAT0019818	hsa-miR-4712-5p
MIMAT0019819	hsa-miR-4712-3p
MIMAT0019820	hsa-miR-4713-5p
MIMAT0019821	hsa-miR-4713-3p
MIMAT0019822	hsa-miR-4714-5p
MIMAT0019823	hsa-miR-4714-3p
MIMAT0019824	hsa-miR-4715-5p
MIMAT0019825	hsa-miR-4715-3p
MIMAT0019826	hsa-miR-4716-5p
MIMAT0019827	hsa-miR-4716-3p
MIMAT0019828	hsa-miR-3529-5p
MIMAT0019829	hsa-miR-4717-5p
MIMAT0019830	hsa-miR-4717-3p
MIMAT0019831	hsa-miR-4718
MIMAT0019832	hsa-miR-4719
MIMAT0019833	hsa-miR-4720-5p
MIMAT0019834	hsa-miR-4720-3p
MIMAT0019835	hsa-miR-4721
MIMAT0019836	hsa-miR-4722-5p
MIMAT0019837	hsa-miR-4722-3p
MIMAT0019838	hsa-miR-4723-5p
MIMAT0019839	hsa-miR-4723-3p
MIMAT0019840	hsa-miR-451b
MIMAT0019841	hsa-miR-4724-5p
MIMAT0019842	hsa-miR-4724-3p
MIMAT0019843	hsa-miR-4725-5p
MIMAT0019844	hsa-miR-4725-3p
MIMAT0019845	hsa-miR-4726-5p
MIMAT0019846	hsa-miR-4726-3p
MIMAT0019847	hsa-miR-4727-5p
MIMAT0019848	hsa-miR-4727-3p
MIMAT0019849	hsa-miR-4728-5p
MIMAT0019850	hsa-miR-4728-3p
MIMAT0019851	hsa-miR-4729
MIMAT0019852	hsa-miR-4730
MIMAT0019853	hsa-miR-4731-5p
MIMAT0019854	hsa-miR-4731-3p
MIMAT0019855	hsa-miR-4732-5p
MIMAT0019856	hsa-miR-4732-3p
MIMAT0019857	hsa-miR-4733-5p
MIMAT0019858	hsa-miR-4733-3p
MIMAT0019859	hsa-miR-4734
MIMAT0019860	hsa-miR-4735-5p
MIMAT0019861	hsa-miR-4735-3p
MIMAT0019862	hsa-miR-4736
MIMAT0019863	hsa-miR-4737
MIMAT0019864	hsa-miR-3064-5p
MIMAT0019865	hsa-miR-3064-3p
MIMAT0019866	hsa-miR-4738-5p
MIMAT0019867	hsa-miR-4738-3p
MIMAT0019868	hsa-miR-4739
MIMAT0019869	hsa-miR-4740-5p
MIMAT0019870	hsa-miR-4740-3p
MIMAT0019871	hsa-miR-4741
MIMAT0019872	hsa-miR-4742-5p
MIMAT0019873	hsa-miR-4742-3p
MIMAT0019874	hsa-miR-4743-5p
MIMAT0019875	hsa-miR-4744
MIMAT0019876	hsa-miR-3591-5p
MIMAT0019877	hsa-miR-3591-3p
MIMAT0019878	hsa-miR-4745-5p
MIMAT0019879	hsa-miR-4745-3p
MIMAT0019880	hsa-miR-4746-5p
MIMAT0019881	hsa-miR-4746-3p
MIMAT0019882	hsa-miR-4747-5p
MIMAT0019883	hsa-miR-4747-3p
MIMAT0019884	hsa-miR-4748
MIMAT0019885	hsa-miR-4749-5p
MIMAT0019886	hsa-miR-4749-3p
MIMAT0019887	hsa-miR-4750-5p
MIMAT0019888	hsa-miR-4751
MIMAT0019889	hsa-miR-4752
MIMAT0019890	hsa-miR-4753-5p
MIMAT0019891	hsa-miR-4753-3p
MIMAT0019892	hsa-miR-371b-5p
MIMAT0019893	hsa-miR-371b-3p
MIMAT0019894	hsa-miR-4754
MIMAT0019895	hsa-miR-4755-5p
MIMAT0019896	hsa-miR-4755-3p
MIMAT0019897	hsa-miR-499b-5p
MIMAT0019898	hsa-miR-499b-3p
MIMAT0019899	hsa-miR-4756-5p
MIMAT0019900	hsa-miR-4756-3p
MIMAT0019901	hsa-miR-4757-5p
MIMAT0019902	hsa-miR-4757-3p
MIMAT0019903	hsa-miR-4758-5p
MIMAT0019904	hsa-miR-4758-3p
MIMAT0019905	hsa-miR-4759
MIMAT0019906	hsa-miR-4760-5p
MIMAT0019907	hsa-miR-4760-3p
MIMAT0019908	hsa-miR-4761-5p
MIMAT0019909	hsa-miR-4761-3p
MIMAT0019910	hsa-miR-4762-5p
MIMAT0019911	hsa-miR-4762-3p
MIMAT0019912	hsa-miR-4763-5p
MIMAT0019913	hsa-miR-4763-3p
MIMAT0019914	hsa-miR-4764-5p
MIMAT0019915	hsa-miR-4764-3p
MIMAT0019916	hsa-miR-4765
MIMAT0019917	hsa-miR-4766-5p
MIMAT0019918	hsa-miR-4766-3p
MIMAT0019919	hsa-miR-4767
MIMAT0019920	hsa-miR-4768-5p
MIMAT0019921	hsa-miR-4768-3p
MIMAT0019922	hsa-miR-4769-5p
MIMAT0019923	hsa-miR-4769-3p
MIMAT0019924	hsa-miR-4770
MIMAT0019925	hsa-miR-4771
MIMAT0019926	hsa-miR-4772-5p
MIMAT0019927	hsa-miR-4772-3p
MIMAT0019928	hsa-miR-4773
MIMAT0019929	hsa-miR-4774-5p
MIMAT0019930	hsa-miR-4774-3p
MIMAT0019931	hsa-miR-4775
MIMAT0019932	hsa-miR-4776-5p
MIMAT0019933	hsa-miR-4776-3p
MIMAT0019934	hsa-miR-4777-5p
MIMAT0019935	hsa-miR-4777-3p
MIMAT0019936	hsa-miR-4778-5p
MIMAT0019937	hsa-miR-4778-3p
MIMAT0019938	hsa-miR-4779
MIMAT0019939	hsa-miR-4780
MIMAT0019940	hsa-miR-4436b-5p
MIMAT0019941	hsa-miR-4436b-3p
MIMAT0019942	hsa-miR-4781-5p
MIMAT0019943	hsa-miR-4781-3p
MIMAT0019944	hsa-miR-4782-5p
MIMAT0019945	hsa-miR-4782-3p
MIMAT0019946	hsa-miR-4783-5p
MIMAT0019947	hsa-miR-4783-3p
MIMAT0019948	hsa-miR-4784
MIMAT0019949	hsa-miR-4785
MIMAT0019950	hsa-miR-1245b-5p
MIMAT0019951	hsa-miR-1245b-3p
MIMAT0019952	hsa-miR-2467-5p
MIMAT0019953	hsa-miR-2467-3p
MIMAT0019954	hsa-miR-4786-5p
MIMAT0019955	hsa-miR-4786-3p
MIMAT0019956	hsa-miR-4787-5p
MIMAT0019957	hsa-miR-4787-3p
MIMAT0019958	hsa-miR-4788
MIMAT0019959	hsa-miR-4789-5p
MIMAT0019960	hsa-miR-4789-3p
MIMAT0019961	hsa-miR-4790-5p
MIMAT0019962	hsa-miR-4790-3p
MIMAT0019963	hsa-miR-4791
MIMAT0019964	hsa-miR-4792
MIMAT0019965	hsa-miR-4793-5p
MIMAT0019966	hsa-miR-4793-3p
MIMAT0019967	hsa-miR-4794
MIMAT0019968	hsa-miR-4795-5p
MIMAT0019969	hsa-miR-4795-3p
MIMAT0019970	hsa-miR-4796-5p
MIMAT0019971	hsa-miR-4796-3p
MIMAT0019972	hsa-miR-4797-5p
MIMAT0019973	hsa-miR-4797-3p
MIMAT0019974	hsa-miR-4798-5p
MIMAT0019975	hsa-miR-4798-3p
MIMAT0019976	hsa-miR-4799-5p
MIMAT0019977	hsa-miR-4799-3p
MIMAT0019978	hsa-miR-4800-5p
MIMAT0019979	hsa-miR-4800-3p
MIMAT0019980	hsa-miR-4801
MIMAT0019981	hsa-miR-4802-5p
MIMAT0019982	hsa-miR-4802-3p
MIMAT0019983	hsa-miR-4803
MIMAT0019984	hsa-miR-4804-5p
MIMAT0019985	hsa-miR-4804-3p
MIMAT0020299	hsa-miR-4520b-5p
MIMAT0020300	hsa-miR-4520b-3p
MIMAT0020541	hsa-miR-5047
MIMAT0020600	hsa-miR-5095
MIMAT0020601	hsa-miR-1273f
MIMAT0020602	hsa-miR-1273g-5p
MIMAT0020603	hsa-miR-5096
MIMAT0020924	hsa-miR-642a-3p
MIMAT0020925	hsa-miR-550a-3-5p
MIMAT0020956	hsa-miR-4433-5p
MIMAT0020957	hsa-miR-548ah-3p
MIMAT0020958	hsa-miR-4482-3p
MIMAT0020959	hsa-miR-4536-3p
MIMAT0021017	hsa-miR-4999-5p
MIMAT0021018	hsa-miR-4999-3p
MIMAT0021019	hsa-miR-5000-5p
MIMAT0021020	hsa-miR-5000-3p
MIMAT0021021	hsa-miR-5001-5p
MIMAT0021022	hsa-miR-5001-3p
MIMAT0021023	hsa-miR-5002-5p
MIMAT0021024	hsa-miR-5002-3p
MIMAT0021025	hsa-miR-5003-5p
MIMAT0021026	hsa-miR-5003-3p
MIMAT0021027	hsa-miR-5004-5p
MIMAT0021028	hsa-miR-5004-3p
MIMAT0021029	hsa-miR-548ao-5p
MIMAT0021030	hsa-miR-548ao-3p
MIMAT0021033	hsa-miR-5006-5p
MIMAT0021034	hsa-miR-5006-3p
MIMAT0021035	hsa-miR-5007-5p
MIMAT0021036	hsa-miR-5007-3p
MIMAT0021037	hsa-miR-548ap-5p
MIMAT0021038	hsa-miR-548ap-3p
MIMAT0021039	hsa-miR-5008-5p
MIMAT0021040	hsa-miR-5008-3p
MIMAT0021041	hsa-miR-5009-5p
MIMAT0021042	hsa-miR-5009-3p
MIMAT0021043	hsa-miR-5010-5p
MIMAT0021044	hsa-miR-5010-3p
MIMAT0021045	hsa-miR-5011-5p
MIMAT0021046	hsa-miR-5011-3p
MIMAT0021079	hsa-miR-5087
MIMAT0021080	hsa-miR-5088-5p
MIMAT0021081	hsa-miR-5089-5p
MIMAT0021082	hsa-miR-5090
MIMAT0021083	hsa-miR-5091
MIMAT0021084	hsa-miR-5092
MIMAT0021085	hsa-miR-5093
MIMAT0021086	hsa-miR-5094
MIMAT0021116	hsa-miR-5186
MIMAT0021117	hsa-miR-5187-5p
MIMAT0021118	hsa-miR-5187-3p
MIMAT0021119	hsa-miR-5188
MIMAT0021120	hsa-miR-5189-5p
MIMAT0021121	hsa-miR-5190
MIMAT0021122	hsa-miR-5191
MIMAT0021123	hsa-miR-5192
MIMAT0021124	hsa-miR-5193
MIMAT0021125	hsa-miR-5194
MIMAT0021126	hsa-miR-5195-5p
MIMAT0021127	hsa-miR-5195-3p
MIMAT0021128	hsa-miR-5196-5p
MIMAT0021129	hsa-miR-5196-3p
MIMAT0021130	hsa-miR-5197-5p
MIMAT0021131	hsa-miR-5197-3p
MIMAT0022255	hsa-miR-4524b-5p
MIMAT0022256	hsa-miR-4524b-3p
MIMAT0022257	hsa-miR-5571-5p
MIMAT0022258	hsa-miR-5571-3p
MIMAT0022259	hsa-miR-5100
MIMAT0022260	hsa-miR-5572
MIMAT0022263	hsa-miR-548aq-5p
MIMAT0022264	hsa-miR-548aq-3p
MIMAT0022265	hsa-miR-548ar-5p
MIMAT0022266	hsa-miR-548ar-3p
MIMAT0022267	hsa-miR-548as-5p
MIMAT0022268	hsa-miR-548as-3p
MIMAT0022269	hsa-miR-5579-5p
MIMAT0022270	hsa-miR-5579-3p
MIMAT0022271	hsa-miR-664b-5p
MIMAT0022272	hsa-miR-664b-3p
MIMAT0022273	hsa-miR-5580-5p
MIMAT0022274	hsa-miR-5580-3p
MIMAT0022275	hsa-miR-5581-5p
MIMAT0022276	hsa-miR-5581-3p
MIMAT0022277	hsa-miR-548at-5p
MIMAT0022278	hsa-miR-548at-3p
MIMAT0022279	hsa-miR-5582-5p
MIMAT0022280	hsa-miR-5582-3p
MIMAT0022281	hsa-miR-5583-5p
MIMAT0022282	hsa-miR-5583-3p
MIMAT0022283	hsa-miR-5584-5p
MIMAT0022284	hsa-miR-5584-3p
MIMAT0022285	hsa-miR-5585-5p
MIMAT0022286	hsa-miR-5585-3p
MIMAT0022287	hsa-miR-5586-5p
MIMAT0022288	hsa-miR-5586-3p
MIMAT0022289	hsa-miR-5587-5p
MIMAT0022290	hsa-miR-5587-3p
MIMAT0022291	hsa-miR-548au-5p
MIMAT0022292	hsa-miR-548au-3p
MIMAT0022293	hsa-miR-1295b-5p
MIMAT0022294	hsa-miR-1295b-3p
MIMAT0022295	hsa-miR-5588-5p
MIMAT0022296	hsa-miR-5588-3p
MIMAT0022297	hsa-miR-5589-5p
MIMAT0022298	hsa-miR-5589-3p
MIMAT0022299	hsa-miR-5590-5p
MIMAT0022300	hsa-miR-5590-3p
MIMAT0022301	hsa-miR-5591-5p
MIMAT0022302	hsa-miR-5591-3p
MIMAT0022303	hsa-miR-548av-5p
MIMAT0022304	hsa-miR-548av-3p
MIMAT0022468	hsa-miR-5680
MIMAT0022469	hsa-miR-5681a
MIMAT0022470	hsa-miR-5682
MIMAT0022471	hsa-miR-548aw
MIMAT0022472	hsa-miR-5683
MIMAT0022473	hsa-miR-5684
MIMAT0022474	hsa-miR-548ax
MIMAT0022475	hsa-miR-5685
MIMAT0022476	hsa-miR-5692c
MIMAT0022478	hsa-miR-5687
MIMAT0022479	hsa-miR-5688
MIMAT0022480	hsa-miR-5681b
MIMAT0022481	hsa-miR-5689
MIMAT0022482	hsa-miR-5690
MIMAT0022483	hsa-miR-5691
MIMAT0022484	hsa-miR-5692a
MIMAT0022485	hsa-miR-4666b
MIMAT0022486	hsa-miR-5693
MIMAT0022487	hsa-miR-5694
MIMAT0022488	hsa-miR-5695
MIMAT0022489	hsa-miR-5696
MIMAT0022490	hsa-miR-5697
MIMAT0022491	hsa-miR-5698
MIMAT0022492	hsa-miR-5699-3p
MIMAT0022493	hsa-miR-5700
MIMAT0022494	hsa-miR-5701
MIMAT0022495	hsa-miR-5702
MIMAT0022496	hsa-miR-5703
MIMAT0022497	hsa-miR-5692b
MIMAT0022498	hsa-miR-5704
MIMAT0022499	hsa-miR-5705
MIMAT0022500	hsa-miR-5706
MIMAT0022501	hsa-miR-5707
MIMAT0022502	hsa-miR-5708
MIMAT0022691	hsa-miR-197-5p
MIMAT0022692	hsa-miR-181b-3p
MIMAT0022693	hsa-miR-204-3p
MIMAT0022694	hsa-miR-211-3p
MIMAT0022695	hsa-miR-212-5p
MIMAT0022696	hsa-miR-301a-5p
MIMAT0022697	hsa-miR-382-3p
MIMAT0022698	hsa-miR-345-3p
MIMAT0022700	hsa-miR-450a-1-3p
MIMAT0022701	hsa-miR-506-5p
MIMAT0022702	hsa-miR-514a-5p
MIMAT0022705	hsa-miR-539-3p
MIMAT0022706	hsa-miR-561-5p
MIMAT0022707	hsa-miR-570-5p
MIMAT0022708	hsa-miR-584-3p
MIMAT0022709	hsa-miR-652-5p
MIMAT0022710	hsa-miR-659-5p
MIMAT0022711	hsa-miR-660-3p
MIMAT0022712	hsa-miR-1271-3p
MIMAT0022713	hsa-miR-1185-2-3p
MIMAT0022714	hsa-miR-766-5p
MIMAT0022717	hsa-miR-873-3p
MIMAT0022719	hsa-miR-1285-5p
MIMAT0022720	hsa-miR-1304-3p
MIMAT0022721	hsa-miR-1247-3p
MIMAT0022722	hsa-miR-548g-5p
MIMAT0022723	hsa-miR-548h-3p
MIMAT0022724	hsa-miR-1277-5p
MIMAT0022725	hsa-miR-1255b-2-3p
MIMAT0022726	hsa-miR-1306-5p
MIMAT0022727	hsa-miR-1307-5p
MIMAT0022728	hsa-miR-513c-3p
MIMAT0022730	hsa-miR-548t-3p
MIMAT0022731	hsa-miR-3184-3p
MIMAT0022732	hsa-miR-3191-5p
MIMAT0022733	hsa-miR-548x-5p
MIMAT0022735	hsa-miR-374c-3p
MIMAT0022736	hsa-miR-642b-5p
MIMAT0022737	hsa-miR-550b-2-5p
MIMAT0022738	hsa-miR-548o-5p
MIMAT0022739	hsa-miR-548aj-5p
MIMAT0022740	hsa-miR-548am-5p
MIMAT0022741	hsa-miR-3529-3p
MIMAT0022742	hsa-miR-1273g-3p
MIMAT0022833	hsa-miR-365b-5p
MIMAT0022834	hsa-miR-365b-3p
MIMAT0022838	hsa-miR-1185-1-3p
MIMAT0022839	hsa-miR-3190-3p
MIMAT0022842	hsa-miR-98-3p
MIMAT0022844	hsa-miR-216a-3p
MIMAT0022861	hsa-miR-376c-5p
